matchId,homeTeam,awayTeam,side,teamName,eventId,playerId,playerName,minute,second,x,y,period,type,outcomeType,qualifiers,length,angle,endX,endY
1903429,Man City,Nottingham Forest,home,Man City,102,355401.0,Rayan Aït-Nouri,6,25.0,64.8,65.5,FirstHalf,Pass,Successful,"Zone, Length, PassEndY, PassEndX, Angle",7.4,5.21,68.2,55.9
1903429,Man City,Nottingham Forest,home,Man City,103,386153.0,Rayan Cherki,6,26.0,68.2,55.9,FirstHalf,Pass,Successful,"Length, PassEndX, PassEndY, Zone, Angle",7.0,2.37,63.4,63.1
1903429,Man City,Nottingham Forest,home,Man City,104,355401.0,Rayan Aït-Nouri,6,29.0,63.4,55.8,FirstHalf,Pass,Successful,"Angle, PassEndY, Length, PassEndX, Zone",7.4,5.60,68.9,48.9
1903429,Man City,Nottingham Forest,home,Man City,105,331254.0,Phil Foden,6,30.0,68.9,48.9,FirstHalf,Pass,Successful,"Angle, Chipped, PassEndX, LayOff, PassEndY, Length, Zone",25.5,1.79,63.7,85.5
1903429,Man City,Nottingham Forest,home,Man City,106,386153.0,Rayan Cherki,6,36.0,62.7,66.9,FirstHalf,Pass,Successful,"Chipped, PassEndY, PassEndX, Angle, Zone, Length",26.0,0.01,87.5,67.2
1903429,Man City,Nottingham Forest,home,Man City,107,331254.0,Phil Foden,6,39.0,87.5,67.2,FirstHalf,Pass,Successful,"ShotAssist, Length, IntentionalAssist, PassEndX, PassEndY, Zone, Angle, KeyPass",6.8,3.40,81.2,64.6
1903429,Man City,Nottingham Forest,home,Man City,108,357073.0,Antoine Semenyo,6,39.0,88.1,69.1,FirstHalf,MissedShots,Successful,"IntentionalAssist, Zone, Assisted, BoxLeft, LeftFoot, GoalMouthZ, RegularPlay, RelatedEventId, GoalMouthY",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,43,445424.0,Murillo,7,7.0,3.0,54.2,FirstHalf,Pass,Successful,"GoalKick, Angle, PassEndY, PassEndX, Zone, Length",11.5,4.79,3.9,37.4
1903429,Man City,Nottingham Forest,away,Nottingham Forest,44,319785.0,Nikola Milenkovic,7,9.0,3.9,37.6,FirstHalf,Pass,Successful,"PassEndX, Length, Zone, PassEndY, Angle",22.6,5.39,17.4,11.8
1903429,Man City,Nottingham Forest,away,Nottingham Forest,45,443545.0,Jair Cunha,7,10.0,17.4,11.8,FirstHalf,Pass,Unsuccessful,"Longball, Length, PassEndX, PassEndY, Zone, Angle",48.3,6.11,62.7,0.0
1903429,Man City,Nottingham Forest,home,Man City,111,355401.0,Rayan Aït-Nouri,7,18.0,38.8,100.0,FirstHalf,Pass,Successful,"Zone, Angle, ThrowIn, PassEndY, PassEndX, Length",10.2,3.52,29.8,95.7
1903429,Man City,Nottingham Forest,home,Man City,112,374631.0,Marc Guéhi,7,22.0,29.5,85.3,FirstHalf,Pass,Successful,"PassEndX, Angle, Zone, Length, PassEndY",22.4,4.96,34.8,53.4
1903429,Man City,Nottingham Forest,home,Man City,113,136741.0,Bernardo Silva,7,27.0,30.8,41.3,FirstHalf,Pass,Successful,"Length, Zone, Angle, PassEndX, PassEndY",14.4,5.31,38.5,23.7
1903429,Man City,Nottingham Forest,home,Man City,114,394933.0,Matheus Nunes,7,32.0,53.6,23.7,FirstHalf,Pass,Successful,"PassEndY, PassEndX, Angle, Zone, Length",10.2,1.07,58.3,36.9
1903429,Man City,Nottingham Forest,home,Man City,115,386153.0,Rayan Cherki,7,34.0,57.4,32.8,FirstHalf,Pass,Successful,"Length, PassEndX, Zone, Angle, PassEndY",5.8,4.08,54.1,25.9
1903429,Man City,Nottingham Forest,home,Man City,116,136741.0,Bernardo Silva,7,39.0,56.5,26.2,FirstHalf,Pass,Successful,"PassEndY, PassEndX, Angle, Length, Zone",6.6,0.54,61.9,31.2
1903429,Man City,Nottingham Forest,home,Man City,117,386153.0,Rayan Cherki,7,42.0,61.9,31.2,FirstHalf,Pass,Successful,"Length, PassEndX, Zone, PassEndY, Angle",19.3,4.94,66.1,3.6
1903429,Man City,Nottingham Forest,home,Man City,118,136741.0,Bernardo Silva,7,45.0,67.3,4.5,FirstHalf,Pass,Successful,"Angle, Zone, Length, PassEndY, PassEndX",10.6,1.74,65.6,19.9
1903429,Man City,Nottingham Forest,home,Man City,119,331254.0,Phil Foden,7,47.0,65.6,19.9,FirstHalf,Pass,Successful,"PassEndX, Angle, Length, Zone, PassEndY",11.5,4.24,60.6,4.9
1903429,Man City,Nottingham Forest,home,Man City,120,136741.0,Bernardo Silva,7,49.0,61.5,6.3,FirstHalf,Pass,Successful,"Angle, PassEndY, Length, PassEndX, Zone",15.0,2.99,47.4,9.7
1903429,Man City,Nottingham Forest,home,Man City,121,313171.0,Rúben Dias,7,53.0,52.4,18.1,FirstHalf,Pass,Successful,"Length, Zone, Angle, PassEndY, PassEndX",18.0,5.66,66.3,2.7
1903429,Man City,Nottingham Forest,home,Man City,122,136741.0,Bernardo Silva,7,56.0,66.3,2.7,FirstHalf,Pass,Successful,"PassEndY, Angle, PassEndX, Zone, Length",9.3,1.67,65.4,16.3
1903429,Man City,Nottingham Forest,home,Man City,123,331254.0,Phil Foden,8,0.0,64.2,31.6,FirstHalf,Pass,Successful,"Length, PassEndX, Zone, PassEndY, Angle",20.2,2.20,52.8,55.6
1903429,Man City,Nottingham Forest,home,Man City,124,374631.0,Marc Guéhi,8,5.0,53.9,55.2,FirstHalf,Pass,Successful,"Length, Angle, Zone, PassEndX, PassEndY",8.6,0.61,60.6,62.5
1903429,Man City,Nottingham Forest,home,Man City,125,303139.0,Rodri,8,7.0,60.6,62.5,FirstHalf,Pass,Successful,"Length, Zone, PassEndY, Angle, PassEndX",25.9,4.71,60.5,24.4
1903429,Man City,Nottingham Forest,home,Man City,126,313171.0,Rúben Dias,8,12.0,67.4,37.5,FirstHalf,Pass,Successful,"PassEndX, Zone, Length, Angle, PassEndY",31.9,1.56,67.8,84.4
1903429,Man City,Nottingham Forest,home,Man City,127,355401.0,Rayan Aït-Nouri,8,16.0,66.1,77.7,FirstHalf,Pass,Successful,"Angle, Length, PassEndY, PassEndX, Zone",13.5,3.67,55.0,67.8
1903429,Man City,Nottingham Forest,home,Man City,128,303139.0,Rodri,8,18.0,55.0,67.8,FirstHalf,Pass,Successful,"Zone, PassEndY, Angle, PassEndX, Length",24.6,4.73,55.4,31.6
1903429,Man City,Nottingham Forest,home,Man City,129,313171.0,Rúben Dias,8,20.0,54.0,30.0,FirstHalf,Pass,Successful,"Length, PassEndX, PassEndY, Zone, Angle",18.2,5.25,62.8,7.0
1903429,Man City,Nottingham Forest,home,Man City,130,136741.0,Bernardo Silva,8,26.0,77.1,16.3,FirstHalf,Pass,Successful,"PassEndX, PassEndY, Zone, Length, Angle",15.1,5.78,89.7,5.5
1903429,Man City,Nottingham Forest,home,Man City,131,394933.0,Matheus Nunes,8,29.0,88.1,7.8,FirstHalf,Pass,Successful,"PassEndY, PassEndX, Length, Zone, Angle",19.8,2.22,76.7,31.0
1903429,Man City,Nottingham Forest,home,Man City,132,355401.0,Rayan Aït-Nouri,8,33.0,70.3,30.1,FirstHalf,Pass,Successful,"Angle, PassEndY, PassEndX, Zone, Length",11.6,1.56,70.4,47.2
1903429,Man City,Nottingham Forest,home,Man City,133,386153.0,Rayan Cherki,8,33.0,70.4,47.2,FirstHalf,Pass,Unsuccessful,"Zone, Angle, PassEndX, Length, PassEndY",10.1,5.98,79.6,42.7
1903429,Man City,Nottingham Forest,away,Nottingham Forest,47,328075.0,Ibrahim Sangaré,8,35.0,19.2,59.7,FirstHalf,Clearance,Successful,"PassEndY, Zone, Angle, PassEndX, Length",19.9,5.66,34.6,42.7
1903429,Man City,Nottingham Forest,away,Nottingham Forest,48,332867.0,Morgan Gibbs-White,8,38.0,36.6,46.2,FirstHalf,BallTouch,Successful,Zone,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,49,334653.0,Nicolás Domínguez,8,39.0,34.0,43.5,FirstHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,50,334653.0,Nicolás Domínguez,8,39.0,34.0,43.5,FirstHalf,Pass,Successful,"Angle, PassEndY, PassEndX, Zone, Length",28.8,5.61,55.4,17.0
1903429,Man City,Nottingham Forest,away,Nottingham Forest,51,315543.0,Ola Aina,8,46.0,70.5,15.1,FirstHalf,Pass,Successful,"PassEndY, Zone, Angle, PassEndX, Length",8.2,3.44,63.0,11.6
1903429,Man City,Nottingham Forest,away,Nottingham Forest,52,334653.0,Nicolás Domínguez,8,47.0,63.1,11.6,FirstHalf,Pass,Unsuccessful,"Length, PassEndX, Offensive, OppositeRelatedEvent, PassEndY, Zone, Angle",4.3,2.57,59.7,15.0
1903429,Man City,Nottingham Forest,home,Man City,134,357073.0,Antoine Semenyo,8,47.0,40.3,85.0,FirstHalf,BlockedPass,Successful,"OppositeRelatedEvent, Zone, Defensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,135,357073.0,Antoine Semenyo,8,50.0,48.7,96.7,FirstHalf,TakeOn,Unsuccessful,"OppositeRelatedEvent, Zone, Offensive",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,53,443545.0,Jair Cunha,8,50.0,51.3,3.3,FirstHalf,Tackle,Successful,"OppositeRelatedEvent, StandingSave, Zone, Defensive",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,54,334653.0,Nicolás Domínguez,8,52.0,43.6,12.3,FirstHalf,Pass,Successful,"PassEndY, PassEndX, Angle, Length, Zone",9.0,1.56,43.7,25.6
1903429,Man City,Nottingham Forest,away,Nottingham Forest,55,328075.0,Ibrahim Sangaré,8,54.0,43.7,25.6,FirstHalf,Pass,Successful,"Zone, Angle, PassEndY, PassEndX, Length",11.0,2.58,34.8,34.2
1903429,Man City,Nottingham Forest,away,Nottingham Forest,56,319785.0,Nikola Milenkovic,8,56.0,35.0,40.1,FirstHalf,Pass,Successful,"PassEndX, Zone, Length, PassEndY, Angle",20.5,1.61,34.3,70.3
1903429,Man City,Nottingham Forest,away,Nottingham Forest,57,445424.0,Murillo,9,1.0,36.0,81.5,FirstHalf,Pass,Successful,"PassEndY, Length, Angle, PassEndX, Zone",29.5,3.88,15.1,52.4
1903429,Man City,Nottingham Forest,away,Nottingham Forest,58,78386.0,Matz Sels,9,7.0,15.9,51.1,FirstHalf,Pass,Successful,"Angle, Length, Zone, PassEndY, PassEndX",29.1,5.13,27.2,12.1
1903429,Man City,Nottingham Forest,away,Nottingham Forest,59,443545.0,Jair Cunha,9,10.0,28.0,13.0,FirstHalf,Pass,Successful,"PassEndY, Zone, Angle, PassEndX, Length",14.4,2.41,17.8,27.1
1903429,Man City,Nottingham Forest,away,Nottingham Forest,60,319785.0,Nikola Milenkovic,9,13.0,17.7,27.1,FirstHalf,Pass,Successful,"PassEndX, PassEndY, Angle, Length, Zone",13.3,2.32,9.0,41.4
1903429,Man City,Nottingham Forest,away,Nottingham Forest,61,78386.0,Matz Sels,9,16.0,9.1,39.5,FirstHalf,Pass,Unsuccessful,"PassEndY, Longball, Angle, Chipped, Zone, PassEndX, Length",39.9,5.71,41.0,7.7
1903429,Man City,Nottingham Forest,home,Man City,136,355401.0,Rayan Aït-Nouri,9,19.0,59.0,92.3,FirstHalf,Aerial,Successful,"Offensive, Zone, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,62,315543.0,Ola Aina,9,19.0,41.0,7.7,FirstHalf,Aerial,Unsuccessful,"OppositeRelatedEvent, Zone, Defensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,137,355401.0,Rayan Aït-Nouri,9,20.0,59.1,92.4,FirstHalf,BallTouch,Successful,Zone,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,63,334653.0,Nicolás Domínguez,9,21.0,57.2,14.1,FirstHalf,Pass,Successful,"Length, Angle, PassEndX, PassEndY, Zone",12.2,1.32,60.1,31.5
1903429,Man City,Nottingham Forest,away,Nottingham Forest,64,397497.0,Igor Jesus,9,23.0,60.1,31.5,FirstHalf,Pass,Successful,"PassEndX, Angle, PassEndY, Zone, Length",10.2,4.64,59.4,16.6
1903429,Man City,Nottingham Forest,away,Nottingham Forest,65,334653.0,Nicolás Domínguez,9,25.0,52.2,17.2,FirstHalf,Foul,Successful,"Zone, Offensive, Foul, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,home,Man City,138,355401.0,Rayan Aït-Nouri,9,25.0,47.8,82.7,FirstHalf,Foul,Unsuccessful,"OppositeRelatedEvent, Zone, Foul, Defensive",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,66,328075.0,Ibrahim Sangaré,9,32.0,47.6,23.7,FirstHalf,Pass,Successful,"Angle, FreekickTaken, Zone, PassEndY, Length, PassEndX",25.9,1.64,46.0,61.7
1903429,Man City,Nottingham Forest,away,Nottingham Forest,67,402596.0,Elliot Anderson,9,35.0,45.9,70.2,FirstHalf,Pass,Successful,"Angle, Zone, PassEndY, Length, PassEndX",21.4,0.62,62.5,88.4
1903429,Man City,Nottingham Forest,away,Nottingham Forest,68,386969.0,Neco Williams,9,38.0,62.6,88.4,FirstHalf,Pass,Successful,"PassEndX, Length, PassEndY, Zone, Angle",5.2,4.49,61.5,80.9
1903429,Man City,Nottingham Forest,away,Nottingham Forest,69,402596.0,Elliot Anderson,9,40.0,61.3,79.4,FirstHalf,Pass,Successful,"PassEndY, PassEndX, Angle, Zone, Length",12.5,5.56,70.2,67.3
1903429,Man City,Nottingham Forest,away,Nottingham Forest,70,332867.0,Morgan Gibbs-White,9,42.0,70.2,68.2,FirstHalf,Pass,Successful,"PassEndX, Angle, PassEndY, Length, Zone",8.4,3.26,62.3,66.7
1903429,Man City,Nottingham Forest,away,Nottingham Forest,71,402596.0,Elliot Anderson,9,43.0,61.2,67.5,FirstHalf,TakeOn,Unsuccessful,"Zone, Offensive, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,home,Man City,139,136741.0,Bernardo Silva,9,43.0,38.8,32.5,FirstHalf,Tackle,Successful,"OppositeRelatedEvent, Zone, StandingSave, Defensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,140,331254.0,Phil Foden,9,45.0,43.8,29.8,FirstHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,home,Man City,141,331254.0,Phil Foden,9,46.0,43.8,29.8,FirstHalf,Pass,Unsuccessful,"Angle, PassEndY, Offensive, OppositeRelatedEvent, PassEndX, Zone, Length",2.7,1.29,44.5,33.6
1903429,Man City,Nottingham Forest,away,Nottingham Forest,73,328075.0,Ibrahim Sangaré,9,46.0,55.5,66.4,FirstHalf,BlockedPass,Successful,"Zone, Defensive, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,home,Man City,142,136741.0,Bernardo Silva,9,49.0,36.1,38.4,FirstHalf,Pass,Successful,"PassEndX, Length, PassEndY, Angle, Zone",19.5,1.47,37.9,66.9
1903429,Man City,Nottingham Forest,home,Man City,143,355401.0,Rayan Aït-Nouri,9,52.0,37.5,71.7,FirstHalf,Pass,Successful,"Zone, Angle, PassEndX, Length, PassEndY",9.5,5.51,44.0,61.9
1903429,Man City,Nottingham Forest,home,Man City,144,303139.0,Rodri,9,56.0,45.1,65.4,FirstHalf,Pass,Successful,"Zone, PassEndX, Length, PassEndY, Angle",18.3,3.53,28.9,55.3
1903429,Man City,Nottingham Forest,home,Man City,145,374631.0,Marc Guéhi,10,0.0,28.9,55.3,FirstHalf,Pass,Successful,"Length, PassEndX, Zone, PassEndY, Angle",24.5,4.92,33.7,20.1
1903429,Man City,Nottingham Forest,home,Man City,146,313171.0,Rúben Dias,10,5.0,55.0,29.5,FirstHalf,Pass,Successful,"PassEndX, PassEndY, Length, Zone, Angle",24.3,5.51,71.5,4.5
1903429,Man City,Nottingham Forest,home,Man City,147,394933.0,Matheus Nunes,10,8.0,73.5,6.3,FirstHalf,Pass,Unsuccessful,"PassEndX, Angle, Length, Zone, PassEndY",29.4,0.28,100.0,18.4
1903429,Man City,Nottingham Forest,away,Nottingham Forest,74,78386.0,Matz Sels,10,42.0,3.0,55.0,FirstHalf,Pass,Successful,"Length, PassEndY, MissHigh, Zone, Longball, GoalKick, PassEndX, Angle",66.4,0.16,65.4,70.6
1903429,Man City,Nottingham Forest,away,Nottingham Forest,76,397497.0,Igor Jesus,10,43.0,65.4,70.6,FirstHalf,Aerial,Successful,"OppositeRelatedEvent, Offensive, Zone",,,,
1903429,Man City,Nottingham Forest,home,Man City,171,313171.0,Rúben Dias,10,43.0,34.6,29.4,FirstHalf,Aerial,Unsuccessful,"Zone, Defensive, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,75,397497.0,Igor Jesus,10,44.0,65.4,70.6,FirstHalf,Pass,Unsuccessful,"Length, Zone, Angle, PassEndY, PassEndX, HeadPass, LayOff",10.4,3.02,55.6,72.4
1903429,Man City,Nottingham Forest,home,Man City,149,331254.0,Phil Foden,10,47.0,39.3,25.5,FirstHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,home,Man City,150,331254.0,Phil Foden,10,47.0,39.3,25.5,FirstHalf,Pass,Successful,"PassEndY, Zone, PassEndX, Angle, Length",13.5,3.73,28.6,14.5
1903429,Man City,Nottingham Forest,home,Man City,151,394933.0,Matheus Nunes,10,47.0,28.6,14.5,FirstHalf,Pass,Successful,"Angle, Length, PassEndY, Zone, PassEndX",11.2,1.06,33.8,28.9
1903429,Man City,Nottingham Forest,home,Man City,152,303139.0,Rodri,10,50.0,35.9,23.8,FirstHalf,Pass,Successful,"PassEndY, Zone, Angle, PassEndX, Length",9.5,5.24,40.5,11.7
1903429,Man City,Nottingham Forest,home,Man City,153,331254.0,Phil Foden,10,50.0,40.5,11.7,FirstHalf,Pass,Successful,"PassEndY, PassEndX, Length, Angle, Zone",9.1,3.50,32.4,7.0
1903429,Man City,Nottingham Forest,home,Man City,154,394933.0,Matheus Nunes,10,54.0,32.2,7.3,FirstHalf,Pass,Successful,"Zone, Angle, PassEndX, Length, PassEndY",18.2,2.99,15.1,11.4
1903429,Man City,Nottingham Forest,home,Man City,155,313171.0,Rúben Dias,10,58.0,12.0,21.3,FirstHalf,Pass,Successful,"PassEndX, PassEndY, Angle, Length, Zone",22.5,1.54,12.6,54.4
1903429,Man City,Nottingham Forest,home,Man City,156,262515.0,Gianluigi Donnarumma,10,59.0,12.6,54.4,FirstHalf,Pass,Successful,"PassEndX, PassEndY, Angle, Zone, Length",15.2,0.71,23.5,69.0
1903429,Man City,Nottingham Forest,home,Man City,157,374631.0,Marc Guéhi,11,7.0,39.5,62.2,FirstHalf,Pass,Unsuccessful,"PassEndY, PassEndX, Angle, Length, Zone",15.6,5.82,52.8,51.9
1903429,Man City,Nottingham Forest,away,Nottingham Forest,77,402596.0,Elliot Anderson,11,8.0,39.3,43.2,FirstHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,78,402596.0,Elliot Anderson,11,9.0,53.4,38.0,FirstHalf,Pass,Unsuccessful,"Length, PassEndY, PassEndX, Zone, Angle",13.3,6.22,66.0,36.8
1903429,Man City,Nottingham Forest,home,Man City,158,374631.0,Marc Guéhi,11,11.0,53.4,53.4,FirstHalf,Interception,Successful,Zone,,,,
1903429,Man City,Nottingham Forest,home,Man City,159,386153.0,Rayan Cherki,11,12.0,35.6,53.1,FirstHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,home,Man City,160,386153.0,Rayan Cherki,11,13.0,35.6,53.1,FirstHalf,Pass,Successful,"Zone, Angle, PassEndX, Length, PassEndY",13.3,5.29,42.5,36.7
1903429,Man City,Nottingham Forest,home,Man City,161,331254.0,Phil Foden,11,14.0,42.5,36.7,FirstHalf,Pass,Successful,"Length, PassEndX, Angle, Zone, PassEndY",8.1,3.94,37.1,28.2
1903429,Man City,Nottingham Forest,home,Man City,163,394933.0,Matheus Nunes,11,17.0,37.1,28.2,FirstHalf,Pass,Successful,"PassEndX, Angle, Length, PassEndY, Zone",13.0,5.10,41.8,10.5
1903429,Man City,Nottingham Forest,home,Man City,164,331254.0,Phil Foden,11,19.0,41.0,12.3,FirstHalf,Pass,Successful,"PassEndX, Angle, Zone, Length, PassEndY",12.0,1.42,42.7,29.8
1903429,Man City,Nottingham Forest,home,Man City,165,394933.0,Matheus Nunes,11,23.0,43.7,31.3,FirstHalf,Pass,Successful,"Zone, Angle, Length, PassEndX, PassEndY",25.1,1.60,42.9,68.2
1903429,Man City,Nottingham Forest,home,Man City,166,374631.0,Marc Guéhi,11,30.0,54.5,66.3,FirstHalf,Pass,Successful,"Angle, Length, Zone, PassEndY, PassEndX",18.0,1.24,60.1,91.3
1903429,Man City,Nottingham Forest,home,Man City,167,357073.0,Antoine Semenyo,11,33.0,56.4,87.6,FirstHalf,Pass,Successful,"PassEndY, Angle, Length, Zone, PassEndX",20.4,3.58,38.8,74.8
1903429,Man City,Nottingham Forest,home,Man City,168,374631.0,Marc Guéhi,11,38.0,40.8,69.6,FirstHalf,Pass,Successful,"Length, Longball, PassEndX, Zone, Angle, PassEndY, Chipped",40.8,4.90,48.1,10.6
1903429,Man City,Nottingham Forest,home,Man City,169,394933.0,Matheus Nunes,11,46.0,55.6,10.9,FirstHalf,Pass,Successful,"PassEndX, Angle, PassEndY, Length, Zone",16.7,0.60,68.8,24.7
1903429,Man City,Nottingham Forest,home,Man City,1122,331254.0,Phil Foden,11,48.0,69.1,28.5,FirstHalf,TakeOn,Unsuccessful,"Zone, Offensive",,,,
1903429,Man City,Nottingham Forest,home,Man City,170,331254.0,Phil Foden,11,49.0,63.8,30.4,FirstHalf,Foul,Successful,"Foul, OppositeRelatedEvent, Zone, Offensive",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,79,386969.0,Neco Williams,11,49.0,36.2,69.6,FirstHalf,Foul,Unsuccessful,"Defensive, Foul, OppositeRelatedEvent, Zone",,,,
1903429,Man City,Nottingham Forest,home,Man City,172,386153.0,Rayan Cherki,12,26.0,70.4,23.1,FirstHalf,Pass,Successful,"PassEndY, Angle, Zone, PassEndX, Length, FreekickTaken",4.0,1.68,70.0,28.9
1903429,Man City,Nottingham Forest,home,Man City,173,136741.0,Bernardo Silva,12,28.0,71.5,31.6,FirstHalf,Pass,Successful,"PassEndY, Angle, Zone, PassEndX, Length",21.9,5.55,87.0,10.0
1903429,Man City,Nottingham Forest,home,Man City,174,394933.0,Matheus Nunes,12,30.0,86.9,9.6,FirstHalf,Pass,Successful,"Length, Angle, PassEndX, PassEndY, Zone",18.3,2.88,70.1,16.5
1903429,Man City,Nottingham Forest,home,Man City,175,136741.0,Bernardo Silva,12,35.0,86.5,16.2,FirstHalf,Pass,Successful,"PassEndY, Zone, Angle, Length, PassEndX",8.6,5.57,92.7,7.9
1903429,Man City,Nottingham Forest,home,Man City,176,394933.0,Matheus Nunes,12,38.0,92.3,9.0,FirstHalf,Pass,Successful,"Length, Angle, PassEndX, Zone, PassEndY",24.3,3.06,69.2,12.0
1903429,Man City,Nottingham Forest,home,Man City,177,386153.0,Rayan Cherki,12,41.0,67.6,16.8,FirstHalf,Pass,Successful,"Angle, Zone, Length, PassEndX, PassEndY",28.8,1.84,60.4,57.6
1903429,Man City,Nottingham Forest,home,Man City,178,355401.0,Rayan Aït-Nouri,12,45.0,60.4,57.6,FirstHalf,Pass,Successful,"Angle, PassEndY, Length, Zone, PassEndX",25.1,1.29,67.1,93.0
1903429,Man City,Nottingham Forest,home,Man City,179,357073.0,Antoine Semenyo,12,49.0,65.9,89.4,FirstHalf,Pass,Successful,"Length, Zone, PassEndX, Angle, PassEndY",9.0,5.71,73.1,82.3
1903429,Man City,Nottingham Forest,home,Man City,180,374631.0,Marc Guéhi,12,50.0,73.1,82.3,FirstHalf,Pass,Successful,"Zone, PassEndX, Angle, Length, PassEndY, LayOff",11.4,3.47,62.8,76.8
1903429,Man City,Nottingham Forest,home,Man City,181,303139.0,Rodri,12,53.0,69.1,87.7,FirstHalf,Pass,Successful,"Zone, Angle, Length, PassEndY, PassEndX",13.8,0.27,81.8,93.1
1903429,Man City,Nottingham Forest,home,Man City,182,357073.0,Antoine Semenyo,12,57.0,78.9,92.5,FirstHalf,Pass,Successful,"PassEndX, Zone, Length, PassEndY, Angle",14.2,3.21,65.4,91.0
1903429,Man City,Nottingham Forest,home,Man City,183,303139.0,Rodri,13,3.0,62.8,75.1,FirstHalf,Pass,Successful,"PassEndY, Angle, Zone, Length, PassEndX",13.2,3.19,50.2,74.1
1903429,Man City,Nottingham Forest,home,Man City,184,374631.0,Marc Guéhi,13,5.0,51.3,75.7,FirstHalf,Pass,Successful,"PassEndX, Length, PassEndY, Angle, Zone",21.8,0.70,67.2,96.4
1903429,Man City,Nottingham Forest,home,Man City,185,355401.0,Rayan Aït-Nouri,13,8.0,67.2,96.4,FirstHalf,Pass,Successful,"Length, Zone, PassEndX, Angle, PassEndY",14.5,3.97,57.9,80.7
1903429,Man City,Nottingham Forest,home,Man City,186,374631.0,Marc Guéhi,13,13.0,59.7,70.3,FirstHalf,Pass,Successful,"Chipped, PassEndY, Angle, Longball, Zone, PassEndX, Length",34.4,4.79,62.4,19.9
1903429,Man City,Nottingham Forest,home,Man City,187,386153.0,Rayan Cherki,13,18.0,69.1,21.7,FirstHalf,Pass,Successful,"Length, Zone, PassEndY, PassEndX, Angle",19.3,5.79,85.3,8.4
1903429,Man City,Nottingham Forest,home,Man City,188,394933.0,Matheus Nunes,13,23.0,83.9,11.3,FirstHalf,Pass,Unsuccessful,"PassEndY, Zone, Longball, LeftFoot, Length, Cross, Chipped, PassEndX, Angle",36.6,1.20,96.6,61.5
1903429,Man City,Nottingham Forest,away,Nottingham Forest,80,315543.0,Ola Aina,13,25.0,4.0,42.0,FirstHalf,Clearance,Successful,"Length, PassEndY, Zone, Head, PassEndX, Angle",6.9,3.98,0.0,34.5
1903429,Man City,Nottingham Forest,away,Nottingham Forest,81,315543.0,Ola Aina,13,26.0,0.5,33.7,FirstHalf,CornerAwarded,Unsuccessful,"OppositeRelatedEvent, Zone, MissLeft",,,,
1903429,Man City,Nottingham Forest,home,Man City,189,394933.0,Matheus Nunes,13,26.0,99.5,66.3,FirstHalf,CornerAwarded,Successful,"MissLeft, Zone, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,11098,386969.0,Neco Williams,14,,69.1,93.8,FirstHalf,OffsideGiven,Unsuccessful,,,,,
